SWAP_DATE,PLATFORM,TOTAL_SWAPS,UNIQUE_SWAPPERS,TOTAL_AMOUNT_IN,TOTAL_AMOUNT_OUT,UNIQUE_TOKENS_IN,UNIQUE_TOKENS_OUT,AVG_SWAPS_PER_USER,IMPLIED_FEE_PERCENTAGE
2024-06-25 00:00:00.000,pancake,5776,1909,88433747787191020,69477189089242960,73,70,3.025668,0.214359
2024-06-25 00:00:00.000,hippo,4290,765,8120299389551389,12444583831972620,30,32,5.607843,-0.532528
2024-06-25 00:00:00.000,sushi,1561,259,1506658179728,1586381559143,12,15,6.027027,-0.052914
2024-06-25 00:00:00.000,auxexchange,452,233,726370497215,177438364764,13,14,1.939914,0.755719
2024-06-25 00:00:00.000,animeswap,319,149,30247254722185,25933442456636,23,21,2.14094,0.142618
2024-06-25 00:00:00.000,cetus,237,16,6421822088,7083023502,9,9,14.8125,-0.102962
2024-06-25 00:00:00.000,batswap,115,55,5071400537906561,1875503675682181,15,10,2.090909,0.63018
2024-06-24 00:00:00.000,cellana,36606,2834,6056659948812435,4917316479952114,17,16,12.916725,0.188114
2024-06-24 00:00:00.000,thala,34840,1256,187049495764298,159916498458803,17,17,27.738854,0.145058
2024-06-24 00:00:00.000,liquidswap,31958,6569,4520334159520310300,3435254334341044700,46,51,4.864972,0.240044
2024-06-24 00:00:00.000,pancake,8186,1819,99492469037934930,113601455818608640,39,36,4.500275,-0.14181
2024-06-24 00:00:00.000,hippo,7486,652,3003731612587514,20562309111701732,36,39,11.481595,-5.845588
2024-06-24 00:00:00.000,sushi,2300,272,4507259936138,5184643962627,9,8,8.455882,-0.150287
2024-06-24 00:00:00.000,cetus,416,32,15591688076,18589375747,11,10,13,-0.192262
2024-06-24 00:00:00.000,auxexchange,362,142,3974401443365,5978482920463,13,13,2.549296,-0.504247
2024-06-24 00:00:00.000,animeswap,301,126,5690224092546,5598731997172,18,16,2.388889,0.016079
2024-06-24 00:00:00.000,batswap,216,101,1408676705256146,1164506581165592,15,12,2.138614,0.173333
2024-06-23 00:00:00.000,cellana,31673,2652,6108470595559708,5656544789044052,17,16,11.943062,0.073983
2024-06-23 00:00:00.000,thala,29406,837,212384643000537,213508442165458,17,17,35.132616,-0.005291
2024-06-23 00:00:00.000,liquidswap,25119,5844,1600556648835862500,4592380114017996000,48,52,4.298255,-1.869239
2024-06-23 00:00:00.000,hippo,5610,544,5220870582865061,26243255051094852,35,36,10.3125,-4.026605
2024-06-23 00:00:00.000,pancake,5013,1737,42401199614755560,53180454812650320,40,39,2.88601,-0.254221
2024-06-23 00:00:00.000,sushi,985,253,1468134721485,958455666778,8,9,3.893281,0.347161
2024-06-23 00:00:00.000,auxexchange,383,202,1501116456208,5677517721770,14,15,1.89604,-2.782197
2024-06-23 00:00:00.000,animeswap,197,116,21459374753029,14618240845140,20,17,1.698276,0.318795
2024-06-23 00:00:00.000,cetus,172,21,6244507294,3878106347,8,9,8.190476,0.378957
2024-06-23 00:00:00.000,batswap,79,37,1650261679675237,190560438419411,12,12,2.135135,0.884527
2024-06-22 00:00:00.000,thala,32273,1264,110686727302784,108868949450098,22,23,25.532437,0.016423
2024-06-22 00:00:00.000,cellana,27416,2268,4631353263196169,4633505673760555,16,16,12.088183,-0.000465
2024-06-22 00:00:00.000,liquidswap,25017,5928,3836531802793107000,1275882465726218800,48,49,4.220142,0.667439
2024-06-22 00:00:00.000,hippo,5406,742,446882377523856,6375853703647477,37,35,7.285714,-13.267409
2024-06-22 00:00:00.000,pancake,4697,1822,51853770147510550,55396934657462620,37,39,2.577936,-0.06833
2024-06-22 00:00:00.000,sushi,1227,343,692965120780,502131860731,9,8,3.577259,0.275387
2024-06-22 00:00:00.000,auxexchange,174,108,243490293257,343187035491,11,13,1.611111,-0.409449
2024-06-22 00:00:00.000,cetus,126,16,3184993488,2247632362,9,9,7.875,0.294306
2024-06-22 00:00:00.000,animeswap,108,74,11922064710361,18946729554514,18,17,1.459459,-0.589215
2024-06-22 00:00:00.000,batswap,62,38,200947061496681,3835609418920219,10,9,1.631579,-18.087661
2024-06-21 00:00:00.000,thala,36011,1940,129126552589516,116427933471063,21,21,18.562371,0.098342
2024-06-21 00:00:00.000,liquidswap,29799,7582,187593441717523100,549272194282468350,46,51,3.930229,-1.927993
2024-06-21 00:00:00.000,cellana,23738,2061,2395592756821704,2006746147260644,17,17,11.51771,0.162317
2024-06-21 00:00:00.000,hippo,10027,875,6781975701450868,22713396923424796,36,34,11.459429,-2.349083
2024-06-21 00:00:00.000,pancake,8313,2580,77667918701242020,27518596848779660,45,46,3.222093,0.645689
2024-06-21 00:00:00.000,sushi,2092,391,3438734421790,3441918061841,10,9,5.350384,-0.000926
2024-06-21 00:00:00.000,cetus,394,29,11815319436,11866959803,9,8,13.586207,-0.004371
2024-06-21 00:00:00.000,auxexchange,387,188,1840057800951,3717245427924,15,15,2.058511,-1.020179
2024-06-21 00:00:00.000,animeswap,295,155,10729844278494,16537079333384,17,17,1.903226,-0.541223
2024-06-21 00:00:00.000,batswap,217,103,1638367002962176,1464605442364054,14,14,2.106796,0.106058
2024-06-20 00:00:00.000,thala,35145,1805,137347018466248,143597364311930,19,18,19.470914,-0.045508
2024-06-20 00:00:00.000,liquidswap,34187,8239,151724346495330270,154236132183187500,48,51,4.149411,-0.016555
2024-06-20 00:00:00.000,cellana,26449,2717,3191568629869826,3377544177469221,16,16,9.734634,-0.058271
2024-06-20 00:00:00.000,hippo,10284,886,398066698161893,7249127535298147,39,36,11.607223,-17.210836
2024-06-20 00:00:00.000,pancake,9658,2677,20358621747854024,27050410484161300,43,38,3.60777,-0.328696
2024-06-20 00:00:00.000,sushi,2745,430,3872889492045,4028563331714,15,16,6.383721,-0.040196
2024-06-20 00:00:00.000,auxexchange,541,248,2056426252861,7559272066988,14,12,2.181452,-2.675927
2024-06-20 00:00:00.000,cetus,535,40,15124967247,15767921191,9,11,13.375,-0.042509
2024-06-20 00:00:00.000,animeswap,440,201,28607849703263,20236254302696,24,23,2.189055,0.292633
2024-06-20 00:00:00.000,batswap,171,56,525487442747924,225708863992948,14,16,3.053571,0.570477
2024-06-19 00:00:00.000,liquidswap,33844,5477,168199730211484260,178871782634903900,45,48,6.179295,-0.063449
2024-06-19 00:00:00.000,thala,33524,1481,159541236761917,172005345177869,20,20,22.636057,-0.078125
2024-06-19 00:00:00.000,cellana,29670,2270,7467555598025952,6640026182833921,16,16,13.070485,0.110817
2024-06-19 00:00:00.000,hippo,8208,716,9234998335321046,6803269928673475,38,32,11.463687,0.263317
2024-06-19 00:00:00.000,pancake,7967,2174,45574371119631680,20998193111338796,45,42,3.664673,0.539254
2024-06-19 00:00:00.000,sushi,2404,347,3168266513317,3330140033883,10,14,6.927954,-0.051092
2024-06-19 00:00:00.000,auxexchange,426,166,2601846469496,1087044310536,13,14,2.566265,0.582203
2024-06-19 00:00:00.000,cetus,384,22,12357437052,13368837300,11,11,17.454545,-0.081845
2024-06-19 00:00:00.000,animeswap,266,115,420372516524,195897136909,21,21,2.313043,0.533992
2024-06-19 00:00:00.000,batswap,192,82,896016929124408,887960643961752,16,15,2.341463,0.008991
2024-06-18 00:00:00.000,cellana,44410,2216,6689840937360565,7057970466751469,16,16,20.040614,-0.055028
2024-06-18 00:00:00.000,thala,38971,1580,250711430144968,190474825121904,21,20,24.66519,0.240263
2024-06-18 00:00:00.000,liquidswap,37733,5568,5182188228610233000,162948624038491230,49,50,6.77676,0.968556
2024-06-18 00:00:00.000,pancake,11224,1854,1099806692952956300,379816729604559200,47,49,6.053937,0.654651
2024-06-18 00:00:00.000,hippo,10904,516,351552708366732,14019784908999576,34,39,21.131783,-38.87961
2024-06-18 00:00:00.000,sushi,3440,334,9623704152004,7638985570269,10,14,10.299401,0.206232
2024-06-18 00:00:00.000,cetus,753,77,35968738225,26528597813,10,10,9.779221,0.262454
2024-06-18 00:00:00.000,auxexchange,680,216,528496552859,3442941346006,14,15,3.148148,-5.514596
2024-06-18 00:00:00.000,animeswap,595,212,4555778016577,8754472565699,20,20,2.806604,-0.92162
2024-06-18 00:00:00.000,batswap,281,76,25421640160560030,1515778026713426,24,16,3.697368,0.940374
2024-06-17 00:00:00.000,cellana,42081,2246,15002060779447608,13783479445493632,16,16,18.735975,0.081228
2024-06-17 00:00:00.000,thala,39986,1786,140281614817610,139201355871144,18,19,22.388578,0.007701
2024-06-17 00:00:00.000,liquidswap,28607,4390,133166296644180400,136110300616456510,44,46,6.516401,-0.022108
2024-06-17 00:00:00.000,hippo,7978,242,6211954275016597,15869408416463170,34,32,32.966942,-1.554656
2024-06-17 00:00:00.000,pancake,6346,1133,1180302912364448500,1948646378025604400,40,43,5.601059,-0.650971
2024-06-17 00:00:00.000,sushi,2600,288,5198125841271,3975476354642,8,12,9.027778,0.23521
2024-06-17 00:00:00.000,animeswap,540,216,21981802373653,29765779346555,20,21,2.5,-0.35411
2024-06-17 00:00:00.000,cetus,484,37,19754356960,14334111563,9,9,13.081081,0.274382
2024-06-17 00:00:00.000,auxexchange,481,219,545516584951,1908186184313,14,14,2.196347,-2.497943
2024-06-17 00:00:00.000,batswap,204,71,2701480790983942,1325860465065238,16,14,2.873239,0.50921
2024-06-16 00:00:00.000,cellana,37101,2278,9344024709591012,10577608317670502,16,16,16.286655,-0.132018
2024-06-16 00:00:00.000,thala,32857,1323,124803741443163,128252860739971,20,20,24.835223,-0.027636
2024-06-16 00:00:00.000,liquidswap,20684,3354,157314094198655360,165885256600429220,46,47,6.166965,-0.054484
2024-06-16 00:00:00.000,hippo,3828,279,1339005608991422,6621357024682881,32,34,13.72043,-3.944981
2024-06-16 00:00:00.000,pancake,3323,1071,10990432168599888,586241642843158700,40,41,3.102708,-52.341091
2024-06-16 00:00:00.000,sushi,1073,272,831328631487,929218747292,7,9,3.944853,-0.117751
2024-06-16 00:00:00.000,auxexchange,228,139,312485078997,1692610971083,12,13,1.640288,-4.416614
2024-06-16 00:00:00.000,animeswap,154,95,5150018274046,367144066439,14,16,1.621053,0.92871
2024-06-16 00:00:00.000,cetus,139,17,3606565904,3985453974,7,9,8.176471,-0.105055
2024-06-16 00:00:00.000,batswap,135,55,6283237568653938,9812138400672652,12,15,2.454545,-0.561637
2024-06-15 00:00:00.000,cellana,34933,2301,10332871426312656,11532787666386910,16,16,15.18166,-0.116126
2024-06-15 00:00:00.000,thala,31325,1066,89863240003651,104196296453623,20,19,29.385553,-0.159499
2024-06-15 00:00:00.000,liquidswap,22015,3096,164078717208899100,155718178045601660,43,44,7.110788,0.050954
2024-06-15 00:00:00.000,pancake,3707,1293,31486108085512110,1155955945523088,40,38,2.866976,0.963287
2024-06-15 00:00:00.000,hippo,3081,201,282026158320187,283303499721839,32,32,15.328358,-0.004529
2024-06-15 00:00:00.000,sushi,908,262,515401497609,994560623245,8,10,3.465649,-0.929681
2024-06-15 00:00:00.000,batswap,239,139,17298026648974852,17263047952571368,15,17,1.719424,0.002022
2024-06-15 00:00:00.000,auxexchange,224,129,437398233768,2060253069090,12,13,1.736434,-3.710246
2024-06-15 00:00:00.000,cetus,153,15,2070302142,4345157376,9,10,10.2,-1.098803
2024-06-15 00:00:00.000,animeswap,129,82,10082807026617,437893640075,15,15,1.573171,0.95657
2024-06-14 00:00:00.000,cellana,38470,2285,12543089445208838,13765481060810720,16,16,16.835886,-0.097455
2024-06-14 00:00:00.000,thala,34473,1186,146769163765352,146914864335551,21,22,29.06661,-0.000993
2024-06-14 00:00:00.000,liquidswap,27845,4318,153344752045743330,152360337617974200,51,51,6.448587,0.00642
2024-06-14 00:00:00.000,hippo,7763,401,5180724606488289,14834671350394576,40,41,19.359102,-1.863436
2024-06-14 00:00:00.000,pancake,6428,1460,43153200218622080,62505639484471830,43,43,4.40274,-0.448459
2024-06-14 00:00:00.000,sushi,1757,285,3504227586062,3005567052417,9,10,6.164912,0.142303
2024-06-14 00:00:00.000,auxexchange,405,193,298810003623,277892852696,15,14,2.098446,0.070002
2024-06-14 00:00:00.000,animeswap,395,176,29152439105261,47371193314326,25,22,2.244318,-0.624948
2024-06-14 00:00:00.000,cetus,365,30,12912206350,10633579612,9,9,12.166667,0.176471
2024-06-14 00:00:00.000,batswap,363,225,1291623991375895,4719163005686044,14,15,1.613333,-2.653666
2024-06-13 00:00:00.000,cellana,38788,2792,48070014780123620,54652404757250840,16,16,13.89255,-0.136933
2024-06-13 00:00:00.000,thala,30354,962,177835393594344,109760316864358,19,21,31.553015,0.382798
2024-06-13 00:00:00.000,liquidswap,28649,4768,188095317260823360,159514565543333630,45,47,6.008599,0.151948
2024-06-13 00:00:00.000,hippo,8959,445,7399195816056705,18309257939794572,39,39,20.132584,-1.474493
2024-06-13 00:00:00.000,pancake,5683,1610,81158720938686620,63757322567880090,39,39,3.529814,0.214412
2024-06-13 00:00:00.000,sushi,1836,264,3049900124548,2063205492773,10,13,6.954545,0.323517
2024-06-13 00:00:00.000,batswap,374,217,1240324666266444000,1341055697576098,17,16,1.723502,0.998919
2024-06-13 00:00:00.000,cetus,330,25,11718487300,7157751314,10,10,13.2,0.389192
2024-06-13 00:00:00.000,auxexchange,313,165,6858231805,5190959055,13,13,1.89697,0.243105
2024-06-13 00:00:00.000,animeswap,273,148,15230289350807,17457782603540,17,17,1.844595,-0.146254
2024-06-12 00:00:00.000,cellana,39133,2356,7473663534290915,7510592798987503,15,15,16.609932,-0.004941
2024-06-12 00:00:00.000,thala,35425,1121,155759378317757,196421040728541,20,20,31.601249,-0.261054
2024-06-12 00:00:00.000,liquidswap,29883,4174,130015112554319020,145011247372206800,46,47,7.15932,-0.115341
2024-06-12 00:00:00.000,hippo,8011,460,1990917840665654,5013691099331569,47,45,17.415217,-1.518281
2024-06-12 00:00:00.000,pancake,7203,1799,38157365129641864,47862160845588360,49,52,4.003891,-0.254336
2024-06-12 00:00:00.000,sushi,1886,209,3410794339281,4114404574230,10,8,9.023923,-0.206289
2024-06-12 00:00:00.000,batswap,407,212,2110442505995069400,1551610663508535600,15,19,1.919811,0.264794
2024-06-12 00:00:00.000,auxexchange,378,182,3279831239638,6366004745812,13,14,2.076923,-0.940955
2024-06-12 00:00:00.000,cetus,369,39,11915253633,15114620058,10,9,9.461538,-0.26851
2024-06-12 00:00:00.000,animeswap,331,158,6175933898725,2007045202693,23,22,2.094937,0.675022
2024-06-11 00:00:00.000,cellana,39336,2355,8065559622453381,8008612289705829,15,15,16.703185,0.007061
2024-06-11 00:00:00.000,thala,36832,1242,340370071930888,281648483258011,19,20,29.655395,0.172523
2024-06-11 00:00:00.000,liquidswap,33942,5465,186150910526498720,175272455702412770,52,52,6.210796,0.058439
2024-06-11 00:00:00.000,hippo,12248,454,5476288083879553,18170561618093996,37,38,26.977974,-2.318043
2024-06-11 00:00:00.000,pancake,8469,1852,68073069968541970,37840373269640370,64,66,4.572894,0.444121
2024-06-11 00:00:00.000,sushi,2184,374,4583102636616,3832768649091,6,8,5.839572,0.163717
2024-06-11 00:00:00.000,animeswap,461,142,12702656082979,4569060629512,22,21,3.246479,0.640307
2024-06-11 00:00:00.000,cetus,460,32,17095360502,13675343385,10,9,14.375,0.200055
2024-06-11 00:00:00.000,auxexchange,441,156,8500179399,7301275584,12,11,2.826923,0.141045
2024-06-11 00:00:00.000,batswap,320,145,3284634096385124400,8070319404246583000,19,19,2.206897,-1.456992
2024-06-10 00:00:00.000,cellana,36529,2758,6604166632053496,6591429917815271,14,15,13.244743,0.001929
2024-06-10 00:00:00.000,liquidswap,33605,6819,225296720036789980,233092600288640900,55,57,4.928142,-0.034603
2024-06-10 00:00:00.000,thala,31088,1086,257673742869547,221624993215982,22,21,28.626151,0.139901
2024-06-10 00:00:00.000,hippo,8874,492,322748050259722,18120937526215010,34,38,18.036585,-55.145769
2024-06-10 00:00:00.000,pancake,6759,1888,46283352749521470,44833439481409480,49,48,3.579979,0.031327
2024-06-10 00:00:00.000,sushi,1686,543,2386024898277,1677479707731,11,9,3.104972,0.296956
2024-06-10 00:00:00.000,auxexchange,360,161,115723341602,129824000419,16,14,2.236025,-0.121848
2024-06-10 00:00:00.000,animeswap,348,148,103273114589942,83686125475423,24,23,2.351351,0.189662
2024-06-10 00:00:00.000,cetus,309,10,9666744993,6358052684,8,8,30.9,0.342276
2024-06-10 00:00:00.000,batswap,254,97,5401317845718874,242531450331671700,19,14,2.618557,-43.902273
2024-06-09 00:00:00.000,cellana,38482,2948,7814293441761398,7822809231331156,15,15,13.053596,-0.00109
2024-06-09 00:00:00.000,liquidswap,37968,6505,166070305843722800,171364469717040480,53,61,5.836741,-0.031879
2024-06-09 00:00:00.000,thala,33476,1318,260247253167200,327944967099885,21,20,25.39909,-0.260128
2024-06-09 00:00:00.000,hippo,7964,636,12825058150782824,41371929306565340,44,41,12.522013,-2.225867
2024-06-09 00:00:00.000,pancake,5515,1636,115352436776428340,66116134084366744,63,64,3.371027,0.426834
2024-06-09 00:00:00.000,sushi,1333,368,693355873697,1803607089826,7,8,3.622283,-1.601272
2024-06-09 00:00:00.000,animeswap,402,121,182581658890070,208334091963097,25,26,3.322314,-0.141046
2024-06-09 00:00:00.000,batswap,388,127,26731836424730176,25415657515160530,21,22,3.055118,0.049236
2024-06-09 00:00:00.000,auxexchange,287,134,4824108019754,1382987727524,12,15,2.141791,0.713317
2024-06-09 00:00:00.000,cetus,263,12,3900973470,9076188019,8,10,21.916667,-1.326647
2024-06-08 00:00:00.000,liquidswap,36082,5394,115775063909640900,114607652452860000,49,51,6.689284,0.010083
2024-06-08 00:00:00.000,thala,33721,1257,143403696020411,111230967756671,20,20,26.826571,0.224351
2024-06-08 00:00:00.000,cellana,33462,2455,4889684630264793,4871863932904903,14,15,13.630143,0.003645
2024-06-08 00:00:00.000,hippo,8869,559,2817387782451073,1870098048800136,42,40,15.865832,0.33623
2024-06-08 00:00:00.000,pancake,6546,2498,123241150423585500,39612246847306344,56,56,2.620496,0.678579
2024-06-08 00:00:00.000,sushi,1925,402,2826246277525,1654527629797,7,9,4.788557,0.414585
2024-06-08 00:00:00.000,animeswap,438,98,54945452421390,75273575136571,26,25,4.469388,-0.369969
2024-06-08 00:00:00.000,auxexchange,324,128,771334663314,4609625043079,14,14,2.53125,-4.976167
2024-06-08 00:00:00.000,cetus,303,10,10935848418,5613774396,8,9,30.3,0.486663
2024-06-08 00:00:00.000,batswap,210,87,1766254421185914,2784131779702005,16,18,2.413793,-0.576291
2024-06-07 00:00:00.000,cellana,42937,3008,7655837762970075,7668944373018709,15,15,14.274269,-0.001712
2024-06-07 00:00:00.000,liquidswap,40081,8192,163982982372673570,200055180688653570,67,61,4.8927,-0.219975
2024-06-07 00:00:00.000,thala,38525,1358,194078694511029,213216935073186,22,21,28.368925,-0.098611
2024-06-07 00:00:00.000,pancake,8075,2084,16821810360113248,24835128266463456,82,82,3.87476,-0.476365
2024-06-07 00:00:00.000,hippo,6812,561,204281917321702,3955659019036015,40,39,12.142602,-18.363726
2024-06-07 00:00:00.000,sushi,1760,427,4370707666981,3191016836023,10,12,4.12178,0.269908
2024-06-07 00:00:00.000,auxexchange,726,314,28013902548282,11372135819802,14,14,2.312102,0.594054
2024-06-07 00:00:00.000,animeswap,543,216,5721416283583,3426170548514,25,27,2.513889,0.401167
2024-06-07 00:00:00.000,cetus,427,57,15724465706,10364826541,10,12,7.491228,0.340847
2024-06-07 00:00:00.000,batswap,180,75,1620302684204871,2634739955208203,17,14,2.4,-0.626079
2024-06-06 00:00:00.000,cellana,38473,2749,7060076028261414,7025920559566855,15,15,13.995271,0.004838
2024-06-06 00:00:00.000,thala,36691,1536,275513368906466,288124629665169,21,22,23.88737,-0.045774
2024-06-06 00:00:00.000,liquidswap,24611,4819,222009571809255400,225911016055774080,46,46,5.107076,-0.017573
2024-06-06 00:00:00.000,pancake,5650,1711,3233850815311133,931461769213114,42,38,3.302162,0.711965
